,num_nan,sim_perc
84,6,87.9652083333333
85,6,90.21791666666668
86,6,91.4385416666666
87,6,92.55489583333322
88,6,92.19677083333328
89,6,92.01770833333332
90,6,92.26010416666664
91,6,91.84958333333329
92,6,92.08114583333328
93,6,91.77593749999996
94,6,91.80749999999996
95,6,91.76541666666661
96,6,91.92322916666662
97,6,91.76541666666662
98,6,91.76541666666662
99,0,87.93137254901958
100,6,92.73395833333329
101,0,87.9348039215686
102,6,13.912708333333336
103,6,12.95510416666667
104,6,19.129062499999996
105,6,18.979791666666667
106,6,19.101249999999997
107,6,19.101249999999997
108,6,21.03229166666667
109,6,19.594687499999996
110,6,21.03229166666667
111,6,19.594687499999996
112,6,21.045416666666664
113,6,19.620625
114,6,21.03229166666667
115,6,19.594687499999996
116,6,21.045416666666664
117,6,19.620625
118,6,21.03229166666667
119,6,19.594687499999996
120,6,21.045416666666664
121,6,21.03229166666667
122,6,19.594687499999996
123,6,19.5684375
124,6,19.5684375
125,6,19.5684375
126,6,19.5684375
127,6,19.5684375
128,6,19.5684375
129,6,19.5684375
130,6,19.5684375
131,6,19.655312499999997
132,6,21.03229166666667
133,6,19.594687499999996
134,6,21.045416666666664
135,6,21.045416666666664
136,6,21.045416666666664
137,6,21.045416666666664
138,6,21.045416666666664
139,6,21.045416666666664
140,6,21.045416666666664
141,6,21.045416666666664
142,6,21.091666666666665
143,6,21.091666666666665
144,6,21.091666666666665
145,6,21.091666666666665
146,6,21.091666666666665
147,6,21.091666666666665
148,6,21.091666666666665
149,6,21.091666666666665
150,6,21.091666666666665
151,6,17.597708333333333
152,6,21.091666666666665
153,6,19.688124999999996
154,6,19.688124999999996
155,6,21.091666666666665
156,6,21.091666666666665
157,6,19.688124999999996
158,6,21.111458333333335
159,6,19.688124999999996
160,6,21.091666666666665
161,6,19.688124999999996
162,6,21.091666666666665
163,6,19.688124999999996
164,6,21.091666666666665
165,6,19.688124999999996
166,6,19.688124999999996
167,6,21.091666666666665
168,6,21.091666666666665
169,6,19.688124999999996
170,6,21.091666666666665
171,6,19.688124999999996
172,7,14.133368421052618
173,7,14.167368421052617
174,7,12.447578947368427
175,7,14.135894736842086
176,95,11.744285714285713
177,7,15.727157894736814
178,7,15.755368421052605
179,7,14.216842105263138
180,7,14.193473684210508
181,102,
182,102,
183,102,
184,102,
185,7,14.215999999999983
186,95,16.39
187,7,14.168526315789459
188,95,17.86
189,7,15.785263157894708
190,95,14.180000000000003
191,7,15.716736842105233
192,95,14.168571428571429
193,95,14.069999999999997
194,7,15.763263157894713
195,95,14.04857142857143
196,95,14.04857142857143
197,102,
198,1,15.835841584158416
199,102,
200,6,25.551666666666662
201,7,7.681473684210535
202,1,7.411584158415828
203,7,12.042736842105255
204,7,5.872842105263155
205,1,25.673663366336644
206,89,0.0
207,95,8.0
208,89,3.263076923076923
209,89,0.0
210,89,0.0
211,89,0.0
212,89,4.894615384615386
213,89,0.0
214,89,0.0
215,89,0.0
216,89,5.766923076923077
217,89,0.0
218,89,0.0
219,95,12.0
220,95,30.0
221,95,12.0
222,95,12.0
223,95,12.0
224,95,30.0
225,95,12.0
226,95,30.0
227,95,12.0
228,89,5.982307692307692
229,6,9.52958333333334
230,6,9.489479166666678
231,6,9.48593750000001
232,6,9.489479166666678
233,6,9.609895833333342
234,6,10.408437499999984
235,6,6.376562499999994
236,6,6.404583333333327
237,95,10.83
238,7,8.512105263157908
239,7,8.512105263157908
240,7,8.336842105263168
241,95,10.631428571428573
242,7,8.364631578947378
243,95,9.068571428571428
244,95,9.068571428571428
245,7,5.108105263157899
246,7,6.281578947368419
247,7,6.2012631578947355
248,7,6.333684210526316
249,1,17.355940594059437
250,1,17.355940594059437
251,1,13.274356435643549
252,1,13.274356435643549
253,1,3.036039603960396
254,1,3.2008910891089104
255,83,11.219999999999999
256,1,5.026732673267322
257,83,11.219999999999999
258,83,11.938947368421049
259,83,9.752631578947366
260,83,9.752631578947366
261,1,5.379900990099009
262,7,14.390947368421049
263,7,14.390947368421049
264,7,14.336315789473678
265,7,14.324210526315785
266,7,6.398421052631577
267,7,11.220105263157903
268,7,15.772526315789484
269,7,5.6655789473684175
270,7,12.46189473684209
271,7,0.713578947368421
272,95,11.950000000000001
273,6,16.143958333333313
274,95,8.717142857142857
275,95,11.950000000000001
276,95,11.950000000000001
277,95,8.717142857142857
278,95,8.717142857142857
279,95,11.950000000000001
280,95,12.467142857142859
281,95,11.950000000000001
282,95,10.13
283,95,13.77
284,95,11.950000000000001
285,95,11.950000000000001
286,95,8.717142857142857
287,95,8.717142857142857
288,95,11.588571428571427
289,95,10.599999999999998
290,95,8.717142857142857
291,95,8.717142857142857
292,6,16.143958333333313
293,95,11.950000000000001
294,1,16.420198019801987
295,7,16.82831578947371
296,89,4.303076923076924
297,89,7.316153846153847
298,89,13.330000000000004
299,89,7.445384615384616
300,89,0.5915384615384616
301,89,11.676153846153849
302,89,6.746153846153847
303,89,6.670000000000001
304,7,8.48284210526315
305,7,8.509157894736836
306,7,5.538736842105258
307,7,5.539578947368415
308,7,7.257578947368422
309,7,7.227157894736844
310,7,7.25
311,7,16.862842105263177
312,7,16.81547368421055
313,7,16.81200000000002
314,89,7.810769230769233
315,89,10.87153846153846
316,89,10.87153846153846
317,89,10.87153846153846
318,89,10.87153846153846
319,89,10.87153846153846
320,89,10.87153846153846
321,89,8.945384615384615
322,89,8.557692307692308
323,89,9.16230769230769
324,89,8.526923076923078
325,89,8.526923076923078
326,89,10.494615384615384
327,89,8.925384615384614
328,89,8.925384615384614
329,89,8.925384615384614
330,89,8.925384615384614
331,89,8.925384615384614
332,89,8.925384615384614
333,6,8.1225
334,6,8.533333333333333
335,1,7.665643564356428
336,1,7.748514851485135
337,89,9.218461538461538
338,95,8.57
339,95,8.57
340,95,13.855714285714287
341,95,13.855714285714287
342,95,13.855714285714287
343,95,13.855714285714287
344,95,13.855714285714287
345,95,13.855714285714287
346,95,4.29
347,95,4.29
348,95,4.29
349,95,7.965714285714286
350,95,8.228571428571428
351,95,7.965714285714286
352,95,8.374285714285714
353,95,8.374285714285714
354,95,14.47
355,95,14.47
356,95,14.47
357,95,14.67
358,95,14.47
359,95,4.170000000000001
360,95,8.200000000000001
361,95,8.200000000000001
362,95,8.200000000000001
363,95,8.200000000000001
364,95,6.5600000000000005
365,95,8.200000000000001
366,95,8.200000000000001
367,95,9.72
368,95,8.86
369,95,7.9399999999999995
370,95,10.959999999999999
371,95,8.832857142857144
372,95,10.94
373,95,11.290000000000001
374,89,16.26076923076923
375,95,18.680000000000003
376,95,18.680000000000003
377,89,11.736923076923075
378,95,11.16285714285714
379,89,11.48923076923077
380,95,9.519999999999998
381,95,9.519999999999998
382,95,11.47142857142857
383,95,10.17
384,95,10.709999999999999
385,95,10.392857142857142
386,95,10.392857142857142
387,95,10.392857142857142
388,95,10.392857142857142
389,95,10.392857142857142
390,95,9.76142857142857
391,95,14.524285714285714
392,95,13.89
393,6,18.453020833333362
394,6,14.412395833333349
395,6,34.60270833333333
396,6,17.37322916666667
397,6,17.316979166666666
398,6,17.360937500000002
399,6,17.341458333333335
400,6,17.316979166666666
401,6,17.316979166666666
402,95,10.840000000000002
403,6,17.26125
404,6,17.316979166666666
405,95,10.840000000000002
406,6,17.316979166666666
407,6,17.316979166666666
408,95,10.840000000000002
409,95,14.448571428571428
410,6,7.40406250000001
411,6,12.88625000000001
412,6,12.94093750000001
413,89,10.406923076923077
414,89,9.33
415,7,24.052210526315786
416,6,11.255729166666676
417,6,13.171666666666667
418,6,13.208645833333334
419,89,9.195384615384619
420,89,9.195384615384619
421,89,54.129999999999995
422,6,9.287291666666663
423,6,9.287291666666663
424,6,9.287291666666663
425,6,9.287291666666663
426,6,9.287291666666663
427,6,9.287291666666663
428,6,9.287291666666663
429,7,9.97231578947367
430,89,11.703076923076923
431,89,12.509230769230767
432,89,12.509230769230767
433,6,16.48479166666668
434,6,4.489062499999993
435,6,4.489062499999993
436,6,4.489062499999993
437,6,4.449583333333327
438,6,4.489062499999993
439,6,7.032187499999993
440,6,7.032187499999993
441,6,6.748854166666658
442,6,6.748854166666658
443,6,7.949062499999987
444,6,6.80812499999999
445,89,4.67
446,89,5.395384615384615
447,89,5.395384615384615
448,6,6.468124999999998
449,6,5.723854166666666
450,7,4.618947368421059
451,6,6.281041666666675
452,6,6.281041666666675
453,89,9.138461538461542
454,7,5.009578947368428
455,7,5.148421052631586
456,89,10.637692307692308
457,89,2.0438461538461534
458,89,7.279230769230769
459,89,6.683076923076923
460,89,6.274615384615384
461,89,6.4399999999999995
462,89,4.775384615384615
463,89,4.775384615384615
464,89,4.343076923076923
465,89,4.343076923076923
466,89,4.343076923076923
467,89,8.602307692307694
468,89,6.4607692307692295
469,89,6.36923076923077
470,89,3.5330769230769223
471,89,8.30923076923077
472,89,8.846923076923076
473,95,5.141428571428571
474,95,5.141428571428571
475,95,5.141428571428571
476,95,6.122857142857143
477,95,5.074285714285714
478,95,5.074285714285714
479,95,4.881428571428571
480,6,0.9259375000000002
481,6,0.9259375000000002
482,6,0.9259375000000002
483,6,0.9259375000000002
484,6,1.6540625000000002
485,6,1.6540625000000002
486,6,1.6540625000000002
487,6,1.6540625000000002
488,6,1.6540625000000002
489,6,1.6540625000000002
490,6,1.6540625000000002
491,6,7.1345833333333255
492,6,7.121666666666658
493,6,7.518020833333323
494,6,12.262708333333322
495,95,8.305714285714286
496,6,7.163020833333327
497,6,7.445624999999992
498,6,13.57677083333333
499,6,1.7721875000000002
500,95,11.239999999999998
501,6,1.6317708333333336
502,95,6.409999999999998
503,95,6.409999999999998
504,89,7.789999999999998
505,89,9.152307692307689
506,89,9.454615384615384
507,7,11.711999999999989
508,7,11.711999999999989
509,7,16.11736842105265
510,7,16.152631578947386
511,7,6.822526315789469
512,7,12.451789473684206
513,7,6.318947368421047
514,89,11.073076923076922
515,7,6.327052631578943
516,7,12.053157894736827
517,7,16.915263157894735
518,7,14.51484210526314
519,7,6.710421052631583
520,7,6.706736842105269
521,89,11.593846153846155
522,89,11.141538461538463
523,89,11.593846153846155
524,7,6.6997894736842145
525,7,2.7813684210526337
526,7,2.7813684210526337
527,7,2.7813684210526337
528,7,2.7813684210526337
529,7,2.7813684210526337
530,7,2.7813684210526337
531,7,2.7813684210526337
532,7,2.7813684210526337
533,7,2.7813684210526337
534,7,2.63084210526316
535,7,2.63084210526316
536,7,1.4108421052631577
537,7,1.703789473684211
538,7,1.703789473684211
539,7,1.703789473684211
540,7,1.703789473684211
541,7,1.703789473684211
542,7,1.703789473684211
543,7,1.703789473684211
544,7,2.558315789473684
545,7,2.558315789473684
546,7,2.558315789473684
547,7,2.558315789473684
548,7,2.558315789473684
549,7,2.558315789473684
550,7,2.558315789473684
551,7,2.558315789473684
552,7,2.558315789473684
553,7,2.1802105263157894
554,7,2.1802105263157894
555,7,2.1802105263157894
556,7,2.1802105263157894
557,7,2.1802105263157894
558,7,2.1802105263157894
559,7,2.1802105263157894
560,7,13.512210526315773
561,89,12.260769230769231
562,89,12.448461538461542
563,1,12.01940594059406
564,1,12.196732673267325
565,1,11.931980198019799
566,89,15.075384615384614
567,1,11.931980198019799
568,7,23.90547368421052
569,7,92.38105263157895
570,6,8.563437500000001
571,6,5.409791666666667
572,1,19.53811881188119
573,1,21.796336633663337
574,1,3.0048514851485137
575,7,11.593263157894743
576,1,10.872673267326737
577,6,11.200104166666675
578,6,11.200104166666675
579,1,10.15277227722773
580,1,10.180495049504957
581,1,10.180495049504957
582,7,30.373684210526278
583,7,0.0
584,7,0.0
585,7,0.0
586,7,20.394105263157915
587,7,0.8552631578947368
588,7,20.565789473684216
589,7,16.691263157894763
590,7,11.899684210526319
591,7,17.85378947368422
592,7,12.647473684210514
593,7,9.296315789473699
594,7,9.155052631578963
595,7,9.399894736842118
596,7,5.028842105263164
597,7,9.136210526315796
598,7,9.055157894736848
599,7,13.888210526315804
600,7,13.98347368421054
601,7,13.901894736842122
602,7,13.901894736842122
603,7,13.901894736842122
604,7,9.131157894736857
605,7,13.036315789473669
606,89,6.687692307692308
607,7,6.1894736842105225
608,6,5.683333333333333
609,6,5.683333333333333
610,6,5.683333333333333
611,6,4.781562499999999
612,6,14.59218749999998
613,7,1.5135789473684214
614,1,13.358811881188117
615,1,0.0
616,1,7.431584158415856
617,7,7.742947368421067
618,7,15.93305263157896
619,7,18.721368421052627
620,7,10.206736842105242
621,7,11.532210526315778
622,7,10.141473684210528
623,1,19.202772277227727
624,1,19.202772277227727
625,1,19.202772277227727
626,1,18.26762376237621
627,1,19.202772277227727
628,7,0.4810526315789474
629,7,5.132631578947372
630,7,12.05421052631579
631,7,8.56284210526317
632,1,4.670297029702977
633,7,0.0
634,7,0.6877894736842106
635,7,0.4223157894736841
636,7,0.06578947368421052
637,7,9.418736842105263
638,7,7.6942105263157865
639,7,1.0073684210526317
640,1,14.944059405940612
641,5,9.590103092783504
642,7,0.0
643,1,2.8465346534653464
644,83,0.5847368421052631
645,7,18.19094736842105
646,7,0.4361052631578947
647,7,0.4361052631578947
648,7,0.4361052631578947
649,7,0.4361052631578947
650,7,0.4361052631578947
651,7,0.4361052631578947
652,7,0.4361052631578947
653,7,37.599789473684204
654,7,0.0
655,95,18.180000000000003
656,7,24.942947368421052
657,7,18.95684210526316
658,7,18.95684210526316
659,7,0.09568421052631579
660,7,0.21052631578947367
661,7,12.008736842105256
662,7,12.831263157894735
663,7,10.734421052631589
664,7,10.525157894736852
665,7,31.575578947368392
666,7,14.153578947368405
667,7,14.153578947368405
668,7,14.153578947368405
669,7,0.0
670,95,8.0
671,7,0.9020000000000002
672,7,0.9020000000000002
673,7,0.9301052631578948
674,7,14.61347368421051
675,7,13.797052631578929
676,7,0.05852631578947368
677,7,1.5789473684210527
678,1,17.099900990099012
679,1,11.55237623762376
680,1,11.55237623762376
681,1,16.520495049504966
682,1,15.634356435643575
683,7,10.80957894736842
684,7,10.80957894736842
685,7,10.80957894736842
686,7,10.80957894736842
687,7,11.638000000000002
688,7,11.638000000000002
689,7,14.623473684210508
690,7,5.091894736842109
691,7,1.4136842105263157
692,7,6.311578947368416
693,7,6.047999999999997
694,7,6.097999999999995
695,7,6.195263157894733
696,7,5.741473684210526
697,7,5.807578947368419
698,1,6.72415841584159
699,1,6.72415841584159
700,1,6.72415841584159
701,1,0.6299009900990099
702,6,8.061041666666668
703,6,10.590000000000012
704,6,6.254791666666659
705,6,6.254791666666659
706,6,3.2941666666666616
707,1,8.225940594059397
708,6,10.037812500000008
709,6,10.037812500000008
710,6,10.037812500000008
711,6,10.037812500000008
712,6,10.037812500000008
713,6,10.037812500000008
714,6,10.037812500000008
715,6,10.037812500000008
716,6,10.037812500000008
717,7,7.8703157894736755
718,1,13.265049504950495
719,1,12.626633663366347
720,7,5.649052631578946
721,1,13.396336633663372
722,1,6.253168316831689
723,7,11.24042105263159
724,1,7.4609900990099165
725,1,8.944950495049511
726,1,8.944950495049511
727,1,0.20059405940594058
728,1,0.2918811881188119
729,7,5.84378947368421
730,6,3.8953125000000006
731,1,5.91178217821783
732,1,4.2075247524752495
733,1,6.724950495049505
734,1,8.656138613861405
735,7,0.5722105263157895
736,7,15.652421052631581
737,1,12.112574257425745
738,1,10.369900990099016
739,7,0.13042105263157897
740,7,0.43905263157894736
741,1,3.6876237623762376
742,1,0.0
743,1,0.0
744,1,0.0
745,1,0.0
746,1,0.0
747,1,0.0
748,1,0.0
749,7,0.204
750,7,6.609894736842108
751,7,8.483473684210537
752,1,0.41475247524752473
753,89,11.358461538461537
754,83,8.71263157894737
755,7,16.00884210526317
756,7,20.90305263157892
757,7,7.453684210526329
758,5,17.9319587628866
759,5,29.360721649484507
760,5,2.268865979381443
761,7,26.455473684210506
762,7,21.34378947368423
763,7,21.30063157894739
764,5,1.86
765,5,57.854123711340236
766,7,15.385368421052632
767,5,31.07999999999996
768,7,22.198210526315787
769,7,5.9094736842105275
770,5,44.196082474226806
771,7,13.907684210526302
772,7,13.053263157894724
773,7,13.668947368421037
774,7,13.668947368421037
775,7,10.166105263157894
776,7,22.124842105263156
777,7,22.124842105263156
778,7,9.311263157894736
779,7,13.515157894736845
780,7,13.515157894736845
781,7,13.634736842105262
782,7,25.71652631578947
783,7,24.91915789473685
784,7,24.91915789473685
785,7,9.993473684210526
786,7,8.952421052631584
787,7,17.611052631578957
788,7,9.333684210526323
789,7,1.0550526315789472
790,7,9.708842105263159
791,7,10.850000000000003
792,7,0.050105263157894736
793,7,18.372210526315808
794,7,34.00526315789475
795,7,1.1270526315789473
796,7,0.863578947368421
797,7,0.6757894736842106
798,7,1.3202105263157897
799,89,4.684615384615385
800,7,25.29305263157895
801,7,1.1961052631578948
802,7,31.19231578947365
803,5,8.71309278350516
804,7,1.8836842105263156
805,7,1.8836842105263156
806,7,8.536105263157898
807,7,0.8425263157894739
808,7,11.433263157894736
809,7,12.037894736842103
810,7,0.5210526315789472
811,7,0.8606315789473683
812,7,11.386105263157898
813,7,0.844842105263158
814,7,9.930210526315792
815,7,9.775473684210526
816,7,1.9603157894736845
817,7,0.1771578947368421
818,7,14.671368421052629
819,7,8.906631578947374
820,7,0.4081052631578947
821,7,0.3509473684210526
822,7,0.5936842105263157
823,7,23.438736842105257
824,7,0.4270526315789473
825,7,13.96947368421051
826,7,0.427157894736842
827,7,0.043894736842105264
828,7,0.16410526315789473
829,7,10.653789473684212
830,7,7.6409473684210445
831,7,1.8833684210526318
832,7,18.328631578947366
833,7,6.475052631578946
834,7,0.02926315789473684
835,7,0.7469473684210526
836,7,0.022842105263157893
837,7,30.279578947368385
838,7,0.2825263157894736
839,7,0.26936842105263153
840,7,0.26936842105263153
841,89,17.416153846153843
842,7,20.809789473684226
843,7,0.2536842105263158
844,7,0.2488421052631579
845,7,23.37231578947368
846,7,23.45242105263158
847,7,23.45242105263158
848,7,0.14694736842105263
849,7,0.36852631578947376
850,7,16.00568421052631
851,7,24.902526315789505
852,7,9.527578947368422
853,7,6.8338947368421055
854,7,0.5261052631578947
855,7,0.5261052631578947
856,7,0.5261052631578947
857,7,0.5261052631578947
858,7,0.5261052631578947
859,7,0.5261052631578947
860,7,0.5261052631578947
861,7,0.5261052631578947
862,7,0.5261052631578947
863,7,1.0266315789473683
864,7,1.0266315789473683
865,89,16.037692307692307
866,7,0.7786315789473685
867,7,15.395999999999994
868,7,14.394842105263168
869,89,5.640769230769231
870,7,0.1997894736842105
871,89,6.548461538461537
872,7,17.379894736842115
873,7,5.856842105263151
874,7,0.7212631578947369
875,7,0.04052631578947369
876,89,0.3346153846153846
877,7,0.04052631578947369
878,89,9.44076923076923
879,89,4.368461538461538
880,89,2.26076923076923
881,89,3.1861538461538457
882,89,14.656153846153849
883,89,10.571538461538463
884,89,7.48076923076923
885,89,7.48076923076923
886,89,5.623076923076923
887,7,15.13800000000001
888,7,1.017684210526316
889,7,13.197368421052614
890,7,13.197368421052614
891,89,11.821538461538463
892,7,0.6873684210526317
893,89,1.6315384615384616
894,89,9.58
895,89,9.58
896,6,8.409270833333347
897,6,16.13343750000001
898,7,5.805684210526314
899,7,13.808631578947372
900,1,9.260000000000018
901,5,11.20835051546391
902,5,11.20835051546391
903,6,6.364062499999993
904,1,7.547128712871293
905,1,10.683069306930696
906,1,10.540693069306935
907,1,7.42029702970297
908,1,7.42029702970297
909,1,5.26950495049505
910,1,5.206633663366337
911,1,5.206633663366337
912,1,6.5889108910891
913,1,7.403861386138628
914,1,3.271881188118812
915,1,10.65326732673266
916,1,5.563960396039599
917,1,8.42257425742576
918,6,0.4370833333333333
919,6,0.38968749999999996
920,6,0.38968749999999996
921,1,9.348613861386143
922,1,8.054653465346545
923,6,14.958958333333358
924,1,14.361089108910875
925,1,2.544950495049505
926,1,5.802673267326732
927,1,14.360792079207917
928,1,4.930891089108917
929,1,1.8810891089108916
930,6,0.982395833333333
931,6,11.004166666666647
932,6,11.004166666666647
933,1,6.367821782178208
934,1,0.2940594059405941
935,6,14.011874999999984
936,1,8.377623762376237
937,6,5.394583333333334
938,6,3.043333333333333
939,6,0.35875000000000007
940,6,0.12333333333333331
941,6,0.19854166666666664
942,6,0.23510416666666664
943,6,0.23510416666666664
944,6,0.23510416666666664
945,7,9.763789473684232
946,7,4.113684210526316
947,7,0.1766315789473684
948,7,0.6607368421052632
949,7,0.5692631578947368
950,7,13.746105263157876
951,7,0.833157894736842
952,7,8.174315789473702
953,7,0.45473684210526305
954,7,0.9225263157894739
955,7,0.4605263157894737
956,89,5.738461538461538
957,7,6.001263157894734
958,7,10.597789473684205
959,7,10.597789473684205
960,7,15.38852631578947
961,7,9.21926315789472
962,7,9.21926315789472
963,7,9.21926315789472
964,7,19.258105263157894
965,7,4.486105263157901
966,7,1.705473684210526
967,7,31.341052631578954
968,7,10.940000000000001
969,7,9.964421052631574
970,7,9.964421052631574
971,7,1.092736842105263
972,7,0.7755789473684211
973,1,5.97930693069308
974,1,14.210990099009907
975,1,7.059306930693062
976,1,5.170594059405935
977,1,6.540495049504949
978,1,8.313168316831701
979,1,8.00910891089111
980,1,8.00910891089111
981,1,8.056336633663385
982,1,8.165643564356456
983,1,8.225841584158436
984,1,6.526039603960387
985,1,7.680891089108909
986,1,8.084653465346523
987,6,3.140937500000003
988,1,7.254752475247538
989,1,7.254752475247538
990,1,5.513564356435648
991,1,5.513564356435648
992,1,11.62762376237623
993,6,8.08031249999999
994,1,7.054653465346541
995,1,14.382574257425718
996,1,9.541980198019786
997,1,2.712673267326729
998,1,10.598118811881182
999,1,14.09544554455448
1000,6,9.709687499999982
1001,6,11.2275
1002,7,9.264526315789478
1003,6,10.062083333333316
1004,7,12.03189473684209
1005,6,8.902187500000004
1006,6,13.7790625
1007,1,2.94138613861386
1008,7,0.6247368421052631
1009,1,2.5948514851485145
1010,1,15.513762376237622
1011,7,1.286947368421053
1012,7,6.363473684210525
1013,1,3.1851485148514866
1014,1,7.699306930693078
1015,1,7.1638613861386125
1016,1,4.450990099009899
1017,1,6.749108910891087
1018,7,1.485473684210526
1019,1,2.3985148514851486
1020,1,2.4132673267326727
1021,1,1.8618811881188122
1022,1,1.996732673267327
1023,1,1.996732673267327
1024,6,0.5206250000000001
1025,1,1.6043564356435638
1026,1,15.249405940594057
1027,3,22.694242424242415
1028,1,0.6233663366336635
1029,7,11.199052631578926
1030,1,0.8217821782178217
1031,5,4.46422680412372
1032,5,7.359999999999996
1033,5,6.228865979381437
1034,5,6.228865979381437
1035,1,5.399306930693069
1036,1,1.0540594059405946
1037,1,12.872178217821798
1038,1,12.872178217821798
1039,1,8.215841584158426
1040,1,18.603861386138647
1041,6,12.268124999999984
1042,1,4.121584158415838
1043,1,0.9851485148514851
1044,7,10.302315789473688
1045,1,5.959999999999998
1046,1,6.540594059405932
1047,1,7.776336633663356
1048,1,17.963762376237636
1049,6,34.31177083333335
1050,6,20.33374999999997
1051,7,11.83726315789472
1052,7,18.29263157894738
1053,7,0.16284210526315793
1054,7,5.1857894736842045
1055,7,1.1896842105263157
1056,7,4.958631578947363
1057,7,0.5705263157894737
1058,7,0.8207368421052631
1059,7,6.88305263157894
1060,7,5.734947368421053
1061,7,4.160210526315785
1062,7,10.714421052631574
1063,7,4.536210526315795
1064,7,0.1434736842105263
1065,7,8.642210526315777
1066,7,1.374736842105263
1067,7,0.15326315789473685
1068,7,1.3187368421052634
1069,7,10.620421052631562
1070,7,15.290526315789453
1071,7,10.509684210526299
1072,7,10.509684210526299
1073,7,10.509684210526299
1074,7,1.022421052631579
1075,7,1.0326315789473683
1076,7,0.42789473684210516
1077,7,0.29147368421052633
1078,7,10.765473684210539
1079,7,11.887263157894722
1080,6,12.618229166666666
1081,6,10.238645833333319
1082,6,0.7079166666666667
1083,7,7.95799999999999
1084,7,0.9135789473684209
1085,7,7.367157894736836
1086,7,8.145263157894725
1087,1,8.933069306930692
1088,1,4.096336633663366
1089,1,3.993663366336633
1090,1,4.185148514851485
1091,1,4.185148514851485
1092,1,4.185148514851485
1093,1,4.185148514851485
1094,1,4.185148514851485
1095,1,4.229306930693069
1096,1,4.185148514851485
1097,1,4.185148514851485
1098,1,4.185148514851485
1099,1,4.185148514851485
1100,1,4.185148514851485
1101,1,4.185148514851485
1102,1,4.185148514851485
1103,1,4.185148514851485
1104,1,4.185148514851485
1105,1,4.185148514851485
1106,1,4.185148514851485
1107,1,4.185148514851485
1108,1,4.185148514851485
1109,1,4.185148514851485
1110,1,4.185148514851485
1111,1,4.185148514851485
1112,1,4.185148514851485
1113,1,4.185148514851485
1114,1,4.185148514851485
1115,1,4.185148514851485
1116,1,7.27118811881188
1117,1,7.224455445544555
1118,1,8.418910891089109
1119,1,8.345742574257425
1120,89,14.654615384615385
1121,7,1.8089473684210522
1122,6,11.148229166666646
1123,89,14.929230769230768
1124,7,31.188736842105232
1125,6,11.133749999999978
1126,1,7.609801980198008
1127,1,7.526831683168305
1128,1,7.603465346534642
1129,1,7.603465346534642
1130,1,7.603465346534642
1131,1,7.598217821782166
1132,1,7.603465346534642
1133,1,7.60445544554454
1134,1,7.598217821782166
1135,1,7.603465346534642
1136,1,14.343861386138624
1137,1,9.184851485148515
1138,1,2.463564356435644
1139,1,2.463564356435644
1140,1,2.486633663366337
1141,1,2.463564356435644
1142,1,2.463564356435644
1143,1,2.463564356435644
1144,1,2.463564356435644
1145,0,15.745784313725508
1146,1,16.14752475247527
1147,1,16.279207920792096
1148,1,16.279207920792096
1149,1,16.279207920792096
1150,1,16.279207920792096
1151,1,16.279207920792096
1152,1,16.279207920792096
1153,1,16.279207920792096
1154,1,16.279207920792096
1155,1,16.279207920792096
1156,1,16.279207920792096
1157,1,16.279207920792096
1158,1,16.279207920792096
1159,1,16.275544554455465
1160,1,16.279207920792096
1161,1,16.279207920792096
1162,1,16.279207920792096
1163,1,12.617623762376212
